,Date,Close
976,2017-05-20,2084.72998046875
977,2017-05-21,2041.199951171875
978,2017-05-22,2173.39990234375
979,2017-05-23,2320.419921875
980,2017-05-24,2443.639892578125
981,2017-05-25,2304.97998046875
982,2017-05-26,2202.419921875
983,2017-05-27,2038.8699951171875
984,2017-05-28,2155.800048828125
985,2017-05-29,2255.610107421875
986,2017-05-30,2175.469970703125
987,2017-05-31,2286.409912109375
988,2017-06-01,2407.8798828125
989,2017-06-02,2488.550048828125
990,2017-06-03,2515.35009765625
991,2017-06-04,2511.81005859375
992,2017-06-05,2686.81005859375
993,2017-06-06,2863.199951171875
994,2017-06-07,2732.159912109375
995,2017-06-08,2805.6201171875
996,2017-06-09,2823.81005859375
997,2017-06-10,2947.7099609375
998,2017-06-11,2958.110107421875
999,2017-06-12,2659.6298828125
1000,2017-06-13,2717.02001953125
1001,2017-06-14,2506.3701171875
1002,2017-06-15,2464.580078125
1003,2017-06-16,2518.56005859375
1004,2017-06-17,2655.8798828125
1005,2017-06-18,2548.2900390625
1006,2017-06-19,2589.60009765625
1007,2017-06-20,2721.7900390625
1008,2017-06-21,2689.10009765625
1009,2017-06-22,2705.409912109375
1010,2017-06-23,2744.909912109375
1011,2017-06-24,2608.719970703125
1012,2017-06-25,2589.409912109375
1013,2017-06-26,2478.449951171875
1014,2017-06-27,2552.449951171875
1015,2017-06-28,2574.7900390625
1016,2017-06-29,2539.320068359375
1017,2017-06-30,2480.840087890625
1018,2017-07-01,2434.550048828125
1019,2017-07-02,2506.469970703125
1020,2017-07-03,2564.06005859375
1021,2017-07-04,2601.639892578125
1022,2017-07-05,2601.989990234375
1023,2017-07-06,2608.56005859375
1024,2017-07-07,2518.659912109375
1025,2017-07-08,2571.340087890625
